36.8,-2.1577
36.9,-2.2948
37,-2.4039
37.1,-2.4786
37.2,-2.5144
37.3,-2.5095
37.4,-2.4644
37.5,-2.3819
37.6,-2.2672
37.7,-2.1275
37.8,-1.9712
37.9,-1.8075
38,-1.6459
38.1,-1.4957
38.2,-1.3652
38.3,-1.2616
38.4,-1.1905
38.5,-1.1555
38.6,-1.1584
38.7,-1.1988
38.8,-1.2744
38.9,-1.3808
39,-1.5121
39.1,-1.6608
39.2,-1.8184
39.3,-1.976
39.4,-2.1244
39.5,-2.2548
39.6,-2.3597
39.7,-2.4329
39.8,-2.4701
39.9,-2.4692
40,-2.4305
40.1,-2.3564
40.2,-2.2518
40.3,-2.1229
40.4,-1.9776
40.5,-1.8245
40.6,-1.6725
40.7,-1.5304
40.8,-1.406
40.9,-1.3062
41,-1.2364
41.1,-1.2002
41.2,-1.1995
41.3,-1.2341
41.4,-1.302
41.5,-1.3992
41.6,-1.5204
41.7,-1.6585
41.8,-1.8058
41.9,-1.9538
42,-2.0939
42.1,-2.218
42.2,-2.3187
42.3,-2.3902
42.4,-2.4283
42.5,-2.4309
42.6,-2.3979
42.7,-2.3316
42.8,-2.2361
42.9,-2.1173
43,-1.9824
43.1,-1.8393
43.2,-1.6965
43.3,-1.562
43.4,-1.4435
43.5,-1.3475
43.6,-1.2792
43.7,-1.2422
43.8,-1.2384
43.9,-1.2678
44,-1.3286
44.1,-1.4174
44.2,-1.5291
44.3,-1.6574
44.4,-1.7949
44.5,-1.9338
44.6,-2.0661
44.7,-2.1839
44.8,-2.2806
44.9,-2.3503
45,-2.389
45.1,-2.3945
45.2,-2.3667
45.3,-2.3075
45.4,-2.2204
45.5,-2.111
45.6,-1.9857
45.7,-1.8521
45.8,-1.7179
45.9,-1.5908
46,-1.4781
46.1,-1.3859
46.2,-1.3192
46.3,-1.2816
46.4,-1.2751
46.5,-1.2998
46.6,-1.3542
46.7,-1.4352
46.8,-1.5381
46.9,-1.6572
47,-1.7856
47.1,-1.9159
47.2,-2.0407
47.3,-2.1526
47.4,-2.2451
47.5,-2.3129
47.6,-2.3519
47.7,-2.3601
47.8,-2.3369
47.9,-2.2841
48,-2.2048
48.1,-2.104
48.2,-1.9878
48.3,-1.8631
48.4,-1.7371
48.5,-1.6171
48.6,-1.5099
48.7,-1.4214
48.8,-1.3565
48.9,-1.3187
49,-1.3098
49.1,-1.3303
49.2,-1.3788
49.3,-1.4526
49.4,-1.5474
49.5,-1.6579
49.6,-1.7776
49.7,-1.8999
49.8,-2.0175
49.9,-2.1237
50,-2.2122
50.1,-2.278
50.2,-2.3171
50.3,-2.3274
50.4,-2.3084
50.5,-2.2614
50.6,-2.1893
50.7,-2.0966
50.8,-1.9889
50.9,-1.8725
51,-1.7543
51.1,-1.641
51.2,-1.5392
51.3,-1.4544
51.4,-1.3914
51.5,-1.3534
51.6,-1.3426
51.7,-1.3593
51.8,-1.4024
51.9,-1.4696
52,-1.5569
52.1,-1.6593
52.2,-1.771
52.3,-1.8855
52.4,-1.9964
52.5,-2.097
52.6,-2.1817
52.7,-2.2454
52.8,-2.2844
52.9,-2.2966
53,-2.2813
53.1,-2.2395
53.2,-2.1741
53.3,-2.0888
53.4,-1.989
53.5,-1.8804
53.6,-1.7696
53.7,-1.6628
53.8,-1.5661
53.9,-1.485
54,-1.4238
54.1,-1.386
54.2,-1.3735
54.3,-1.3868
54.4,-1.4251
54.5,-1.4861
54.6,-1.5664
54.7,-1.6613
54.8,-1.7654
54.9,-1.8728
55,-1.9772
55.1,-2.0725
55.2,-2.1533
55.3,-2.2149
55.4,-2.2537
55.5,-2.2674
55.6,-2.2554
55.7,-2.2185
55.8,-2.1591
55.9,-2.0808
56,-1.9883
56.1,-1.8871
56.2,-1.7832
56.3,-1.6825
56.4,-1.5908
56.5,-1.5133
56.6,-1.4541
56.7,-1.4166
56.8,-1.4026
56.9,-1.4129
57,-1.4468
57.1,-1.5022
57.2,-1.5759
57.3,-1.6638
57.4,-1.7609
57.5,-1.8614
57.6,-1.9597
57.7,-2.05
57.8,-2.1271
57.9,-2.1865
58,-2.2248
58.1,-2.2398
58.2,-2.2307
58.3,-2.1983
58.4,-2.1444
58.5,-2.0725
58.6,-1.9869
58.7,-1.8926
58.8,-1.7953
58.9,-1.7005
59,-1.6136
59.1,-1.5395
59.2,-1.4823
59.3,-1.4452
59.4,-1.4301
59.5,-1.4377
59.6,-1.4675
59.7,-1.5177
59.8,-1.5854
59.9,-1.6668
60,-1.7572
60.1,-1.8513
60.2,-1.9438
60.3,-2.0292
60.4,-2.1027
60.5,-2.16
60.6,-2.1977
60.7,-2.2138
60.8,-2.2073
60.9,-2.1788
61,-2.1301
61.1,-2.0641
61.2,-1.9849
61.3,-1.8972
61.4,-1.806
61.5,-1.7167
61.6,-1.6344
61.7,-1.5637
61.8,-1.5086
61.9,-1.472
62,-1.4559
62.1,-1.4611
62.2,-1.4873
62.3,-1.5327
62.4,-1.5949
62.5,-1.6702
62.6,-1.7543
62.7,-1.8424
62.8,-1.9293
62.9,-2.0101
63,-2.0801
63.1,-2.1353
63.2,-2.1723
63.3,-2.1893
63.4,-2.1851
63.5,-2.1602
63.6,-2.1162
63.7,-2.0557
63.8,-1.9825
63.9,-1.9008
64,-1.8155
64.1,-1.7315
64.2,-1.6536
64.3,-1.5862
64.4,-1.5331
64.5,-1.4971
64.6,-1.4803
64.7,-1.4834
64.8,-1.5061
64.9,-1.5472
65,-1.6042
65.1,-1.6738
65.2,-1.7521
65.3,-1.8345
65.4,-1.9162
65.5,-1.9926
65.6,-2.0592
65.7,-2.1122
65.8,-2.1486
65.9,-2.1661
66,-2.164
66.1,-2.1424
66.2,-2.1027
66.3,-2.0473
66.4,-1.9796
66.5,-1.9036
66.6,-1.8238
66.7,-1.7448
66.8,-1.6711
66.9,-1.6069
67,-1.5558
67.1,-1.5206
67.2,-1.5032
67.3,-1.5044
67.4,-1.5241
67.5,-1.5612
67.6,-1.6134
67.7,-1.6778
67.8,-1.7505
67.9,-1.8275
68,-1.9044
68.1,-1.9765
68.2,-2.0399
68.3,-2.0908
68.4,-2.1263
68.5,-2.1443
68.6,-2.144
68.7,-2.1253
68.8,-2.0896
68.9,-2.0389
69,-1.9764
69.1,-1.9058
69.2,-1.8312
69.3,-1.7569
69.4,-1.6872
69.5,-1.6261
69.6,-1.577
69.7,-1.5426
69.8,-1.5247
69.9,-1.5243
70,-1.5413
70.1,-1.5747
70.2,-1.6224
70.3,-1.6819
70.4,-1.7495
70.5,-1.8215
70.6,-1.8936
70.7,-1.9618
70.8,-2.022
70.9,-2.0708
71,-2.1054
71.1,-2.1238
71.2,-2.125
71.3,-2.1091
71.4,-2.0769
71.5,-2.0306
71.6,-1.9729
71.7,-1.9073
71.8,-1.8376
71.9,-1.7678
72,-1.702
72.1,-1.6439
72.2,-1.5967
72.3,-1.5631
72.4,-1.545
72.5,-1.5431
72.6,-1.5576
72.7,-1.5876
72.8,-1.6313
72.9,-1.6861
73,-1.749
73.1,-1.8162
73.2,-1.8839
73.3,-1.9483
73.4,-2.0055
73.5,-2.0522
73.6,-2.0859
73.7,-2.1045
73.8,-2.1071
73.9,-2.0935
74,-2.0647
74.1,-2.0224
74.2,-1.9692
74.3,-1.9083
74.4,-1.8431
74.5,-1.7776
74.6,-1.7155
74.7,-1.6602
74.8,-1.615
74.9,-1.5823
75,-1.564
75.1,-1.5609
75.2,-1.5732
75.3,-1.6
75.4,-1.6399
75.5,-1.6905
75.6,-1.7489
75.7,-1.8116
75.8,-1.8752
75.9,-1.9359
76,-1.9902
76.1,-2.035
76.2,-2.0676
76.3,-2.0864
76.4,-2.0901
76.5,-2.0787
76.6,-2.053
76.7,-2.0144
76.8,-1.9653
76.9,-1.9088
77,-1.8479
77.1,-1.7864
77.2,-1.7278
77.3,-1.6753
77.4,-1.632
77.5,-1.6003
77.6,-1.5818
77.7,-1.5777
77.8,-1.5879
77.9,-1.6119
78,-1.6483
78.1,-1.695
78.2,-1.7491
78.3,-1.8077
78.4,-1.8673
78.5,-1.9246
78.6,-1.9761
78.7,-2.0189
78.8,-2.0506
78.9,-2.0693
79,-2.0741
79.1,-2.0646
79.2,-2.0416
79.3,-2.0065
79.4,-1.9613
79.5,-1.9088
79.6,-1.8521
79.7,-1.7944
79.8,-1.739
79.9,-1.6893
80,-1.6478
80.1,-1.6171
80.2,-1.5986
80.3,-1.5935
80.4,-1.6019
80.5,-1.6234
80.6,-1.6565
80.7,-1.6995
80.8,-1.7497
80.9,-1.8044
81,-1.8603
81.1,-1.9142
81.2,-1.963
81.3,-2.004
81.4,-2.0346
81.5,-2.0533
81.6,-2.0589
81.7,-2.0512
81.8,-2.0308
81.9,-1.9988
82,-1.9572
82.1,-1.9085
82.2,-1.8556
82.3,-1.8015
82.4,-1.7493
82.5,-1.7021
82.6,-1.6625
82.7,-1.6327
82.8,-1.6144
82.9,-1.6085
83,-1.6153
83.1,-1.6343
83.2,-1.6645
83.3,-1.704
83.4,-1.7506
83.5,-1.8016
83.6,-1.854
83.7,-1.9047
83.8,-1.951
83.9,-1.9901
84,-2.0197
84.1,-2.0382
84.2,-2.0446
84.3,-2.0385
84.4,-2.0203
84.5,-1.9913
84.6,-1.953
84.7,-1.9079
84.8,-1.8585
84.9,-1.8078
85,-1.7587
85.1,-1.7139
85.2,-1.6761
85.3,-1.6473
85.4,-1.6291
85.5,-1.6225
85.6,-1.6279
85.7,-1.6448
85.8,-1.6722
85.9,-1.7085
86,-1.7517
86.1,-1.7992
86.2,-1.8483
86.3,-1.8961
86.4,-1.9399
86.5,-1.9772
86.6,-2.0058
86.7,-2.0241
86.8,-2.0311
86.9,-2.0264
87,-2.0103
87.1,-1.9839
87.2,-1.9488
87.3,-1.907
87.4,-1.861
87.5,-1.8135
87.6,-1.7672
87.7,-1.7248
87.8,-1.6887
87.9,-1.6609
88,-1.643
88.1,-1.6358
88.2,-1.6399
88.3,-1.6548
88.4,-1.6797
88.5,-1.7131
88.6,-1.753
88.7,-1.7973
88.8,-1.8433
88.9,-1.8883
89,-1.9297
89.1,-1.9653
89.2,-1.9928
89.3,-2.0109
89.4,-2.0183
89.5,-2.0149
89.6,-2.0008
89.7,-1.9768
89.8,-1.9446
89.9,-1.9059
90,-1.863
90.1,-1.8186
90.2,-1.775
90.3,-1.7349
90.4,-1.7004
90.5,-1.6736
90.6,-1.6559
90.7,-1.6483
90.8,-1.6512
90.9,-1.6643
91,-1.6869
91.1,-1.7175
91.2,-1.7546
91.3,-1.7958
91.4,-1.8388
91.5,-1.8811
91.6,-1.9203
91.7,-1.9542
91.8,-1.9807
91.9,-1.9984
92,-2.0063
92.1,-2.004
92.2,-1.9916
92.3,-1.97
92.4,-1.9404
92.5,-1.9046
92.6,-1.8647
92.7,-1.823
92.8,-1.7821
92.9,-1.7441
93,-1.7113
93.1,-1.6855
93.2,-1.6681
93.3,-1.6601
93.4,-1.662
93.5,-1.6734
93.6,-1.6938
93.7,-1.722
93.8,-1.7562
93.9,-1.7946
94,-1.8348
94.1,-1.8746
94.2,-1.9117
94.3,-1.9439
94.4,-1.9694
94.5,-1.9868
94.6,-1.995
94.7,-1.9937
94.8,-1.9829
94.9,-1.9633
95,-1.9362
95.1,-1.9031
95.2,-1.8659
95.3,-1.827
95.4,-1.7885
95.5,-1.7525
95.6,-1.7213
95.7,-1.6965
95.8,-1.6795
95.9,-1.6712
96,-1.6721
96.1,-1.6821
96.2,-1.7005
96.3,-1.7263
96.4,-1.758
96.5,-1.7937
96.6,-1.8313
96.7,-1.8687
96.8,-1.9038
96.9,-1.9344
97,-1.9589
97.1,-1.9759
97.2,-1.9844
97.3,-1.9839
97.4,-1.9745
97.5,-1.9569
97.6,-1.932
97.7,-1.9014
97.8,-1.8669
97.9,-1.8305
98,-1.7943
98.1,-1.7603
98.2,-1.7306
98.3,-1.7068
98.4,-1.6901
98.5,-1.6817
98.6,-1.6818
98.7,-1.6904
98.8,-1.707
98.9,-1.7306
99,-1.7599
99.1,-1.793
99.2,-1.8282
99.3,-1.8634
99.4,-1.8965
99.5,-1.9256
99.6,-1.9491
99.7,-1.9657
99.8,-1.9743
99.9,-1.9746
100,-1.9666
100,-1.9666
